id_cliente,churn
4e9c42b7-ba25-4df6-b519-96d540db3235,0
77262ac0-5ea2-4386-a5a0-6c2d87d9b116,0
2b20d752-7259-47ce-9dd7-e25615871521,0
17b4de11-566e-4a87-a121-4b588e117d52,0
59905bec-3983-4d41-ac88-8bc0a7ef2d7b,0
0bc00a53-56c7-4aa9-a8b6-f76a8aa834ba,0
0bd347db-64d8-439b-a6bb-aa60931df042,1
b59a968a-4ff0-4437-952a-7c7f627fdfeb,0
49042bf8-e870-42e1-b40a-b89cc56bbfbd,0
63546653-e5cf-44bb-92f9-c0f883a5871a,0
d049190f-7d62-4aa0-81ba-9a6cdd10661c,0
97322de1-492a-4218-bc5c-a11ccc64f370,1
3e2ddb78-0126-462d-bffb-c26b3b8462d7,0
bff5c3f7-058c-470e-8fb9-d5a9420b80e8,1
746d2986-58c4-40eb-acdb-27e4efee7bba,1
817a3ba5-7c78-4f92-9121-bce0c790d352,0
f63a12fb-d1c2-46a8-a394-21cfe74f5d84,0
37aec8f6-a1bb-4c61-a17f-d7aabd2bd5f3,0
6bb97a3d-ccab-4d55-b4a9-ad4c03cd3305,0
b6f8aa86-379f-4ecd-85eb-8babe3860915,1
9a9b9cbe-a469-446c-be7e-bd1e8ee94163,0
05da017f-7d09-4ce3-a8d2-33c18b8c5fda,0
6f1961f7-18c9-4436-8350-e93c534c779c,0
13fdd33e-ea64-439c-883a-5676dc4978bf,0
acfd803a-963f-4658-88ef-d04f17440496,0
e686b141-b5f1-49b4-8827-f7e7fd2063a4,0
e826512d-e2f3-4434-899c-8f0f84b35d10,0
5d0a15af-3141-4712-86cf-4f2969a69329,0
0f534efb-bc75-48ce-ba57-8464b0099399,0
5627c2cf-38ad-4895-aa9b-b1bd571355f3,0
150e11eb-8dfb-4c0b-8998-d81c847f92d0,0
3f8d6c80-a35d-486e-a9fd-afe09944f1c8,1
8d36844b-fc65-45f0-8f0a-652582578286,0
caf15039-a01a-4e16-b8f1-7062ac911550,0
86797f7e-4f89-4b33-bc79-0d3515785cbb,0
ddc83438-ad9c-49a9-858e-2f260ff14fbc,0
f8e328f8-b2c0-4f49-87f1-b7984eb83e82,0
89be32e2-5a14-4111-8a02-1d3fbe2f7782,0
67938bd0-c8aa-41e3-8f19-aa3a14e86a6e,1
c6ef772e-a841-43b5-b581-10cdd8f64698,0
3f3674b7-8694-4df3-8f8a-86b6d14bd0ed,1
5ebbccbb-ec1c-4088-875d-449e68e90839,0
123cfd54-dedb-485b-a06d-77ee6ee65f3f,1
0abdab67-286e-40bb-a22e-42b16268fca1,1
d5783cf0-3dc8-4140-861d-d72ddc0d225e,1
a9ba7c83-452d-439c-acc3-b024e1e811e5,1
5e3c4537-70fd-4b0f-a079-a1e8cc6af8b5,0
c992a675-933b-4383-ac9a-1045b00be3a9,0
d0b23860-466c-4d64-a0ae-8ff8002c995f,0
a022a84b-8b6b-4eab-865b-04707ffb09d1,1
814eda13-1505-4223-814d-1b2f12b51e6d,1
e9fbd485-2069-477a-a19d-100b5fde7bfb,0
3b14cc42-504e-49d7-89c1-64924198ceb4,0
11976d31-1bef-4ec9-91eb-166c252d0c1c,0
9bd51a33-c5e4-442c-a482-36167b4e1c85,0
f6c09266-7dab-46cf-ac5c-5768e43c1949,1
0c7ea3ea-bd7d-4e6a-9261-3efaa4cd4575,0
97893c83-7c3a-4c84-955c-0050fc6917a0,0
3b16e8c5-4c8e-4628-82a3-b77651eeda71,0
8463692a-bd8d-480c-addf-7d2300d6fb9f,0
a97d50f8-543a-4c87-bcd9-904cb0f46718,0
86d2ccfd-1153-40cb-a1da-664a83d99cfd,1
6f989f50-9ee1-4e3c-8f8e-3e003368b5fd,0
b7f398f2-dda0-48a7-b6dc-dcb8ba5fba9f,1
52ba7e0d-dfd9-40b3-82e3-d4a7f4f18f2b,0
c16d05f6-2404-402b-9f02-28f70416080f,0
43c24d34-1b1e-4a4d-bf99-15206d0442b6,0
276b2523-a190-40c1-aa20-48957675d921,0
d059cee7-41ae-4f08-88d9-04237d2e674c,0
0f10cdb7-a434-4219-a22e-dc7cbe3688a0,0
eeb1d6d2-d972-4a06-b44b-070ef873a6e7,0
473d52ef-fbcc-4d3c-8d7d-72c790259bd5,0
c5b278e2-86a6-4f8e-9531-0e9e7357734f,0
87263e3c-d095-4efa-be40-e9444b51d34c,0
0f0eb8d8-3b72-47fc-88fa-3438e5c9c5e1,0
d8c09b14-2132-4126-b60b-ce900ff4c08e,0
8df6cda4-74fe-499f-b9af-391a3438d9d9,0
bfa8973d-84ce-447c-9d37-c897e7bf32d7,1
e642f2f5-f320-4cb4-9f09-9ceed7264676,0
6c2a150d-4ffe-4b1d-a54f-21d976ee1d51,0
ce5a1171-cc5a-42e3-83b8-3cb3e6774102,1
0e7f0a4f-e561-4da2-8644-4eeaa308e1ef,1
3fd982f1-033a-4972-b524-5ed6aa46387b,0
186fe87a-4ead-4726-ac03-d62590476f88,0
2af82028-4042-48d8-a9ef-08f6d976d73c,1
b4459312-c240-42cb-8e11-0872bb089ca5,0
35f73377-2283-4f3c-aea1-a1cc18cd3fec,0
fa1a3823-6e6d-45ac-8f0c-ef2877710d21,0
790926c9-29fc-404d-9cae-c1b51a1ff207,1
e621ee6d-4512-4a02-ac48-5f073707a5dc,0
da7a373c-2eb4-4d25-a0f7-19beb3cb1d05,0
e0394228-c683-4741-bf8c-2f9a2fbcf4d0,0
c3bb53f1-b5f6-4b02-b64e-115b12e450da,1
3f05fd42-582a-41cc-b011-bd20a8bb1abe,0
9e1c9295-dca8-4a11-8a47-7d106f3d409f,0
da429eec-99c1-4bef-9690-2e4491e9665e,0
bb4a1a99-79ae-46f9-925a-6dad22ccbc60,0
e9040427-e6e9-4d55-a361-b1a58100f6d9,0
8977ae59-321d-4021-983b-50f8454a8215,0
93072e91-1fcf-4677-9cb5-8527cbf79fff,0
1248ce8e-1908-4f2e-a4df-21034d7da871,0
07d4e1ef-e281-4e0c-aa9b-d6078b0bd1c6,0
cc21e92d-df7c-4345-8273-fccb7e4d9819,0
33d1a730-0abc-4882-8f42-17c89ca3cbbc,0
b97926c4-68d9-45e9-8c62-24876162ce66,0
095ef079-e278-4304-87dc-a881ec75d59c,0
cd00cfc4-1818-407c-81e4-53c6caa0a6e1,0
66659b2a-f3eb-48f4-a0fb-c5ebf096e53a,0
8448716c-da59-4c07-b2d5-ebe3a7a7b947,1
87c28004-dae0-4500-9f45-5c3e7e12c050,0
f3f54a43-2cf6-456e-a512-c6749cbebc2b,0
90d84e5a-6390-4735-832a-d2a478e670df,1
cc42c6bc-7bd6-4d23-bac3-2f09fbd0c0f9,0
93a26864-1e3a-4a0c-a856-abd554f940b5,1
0f382ed2-07d0-4c05-9144-3c156e80fa99,1
33a9c979-3b80-4be8-893e-d40fe0941216,0
fa27f610-80aa-45d2-ab41-510e8cd4eb0f,0
75b2dd7f-7c04-4c27-b690-e01cf8d37442,0
58776ccc-7a01-4861-bbe2-c0d7e5353b82,0
e8c230b1-425a-4228-84ed-41308f543f0a,1
88043c7a-a9a2-44c7-98ce-6c963b47883d,0
f6b2b83e-879e-4435-8485-2ddb5c0c1e5c,1
49cf14a2-8bf3-4fce-b69c-b888535409a8,0
7ae0ca39-e9a9-4506-b533-c6077bd8780f,0
a9795516-ec43-4150-a32b-42732fcd5c58,0
d3eda187-35a9-4e51-a9cd-755d84c8a347,1
6cebc13d-d857-429b-bc0f-e2b5cefe7401,0
2a17fa5b-cbf1-4da1-ab00-95f2e162791f,0
b60f8056-f48f-4475-8518-c378da825549,0
53f39fb0-2e46-4ac2-bfa7-f5fcb4bdd53c,0
f488c7cf-b25f-442a-830f-80c32735422a,0
5bd9ae9f-7a72-4409-9c8e-e66d345026e2,0
ba12ac8e-a4bd-4614-a38c-8feaa7a6bd6c,0
ba265b9f-695b-473d-9b46-59b9dfa2e425,0
367ce4e2-5264-45e7-b4cd-4582a68c928b,0
a8dcbe0b-a7cd-4a6c-885d-d42a594a0097,0
44c0e977-3eb5-4b33-b575-812a57894516,0
6a069fa2-7f88-42c6-bcb5-ab1ced85a0b0,0
ea3b68a5-90aa-4cc2-b411-b825720cdf83,0
9a2f4dce-11c4-4622-936d-78a228d62ac0,1
fde49fcb-9717-4032-9bd0-27e7e035817e,0
578085fc-3d06-4552-9362-7794d840c8d5,1
96392195-0f81-42f2-af83-66d89b183cbc,1
9ec1cfdc-a569-428e-95bb-c3014e8c2fc2,0
f1d44ff2-38c9-4810-91ff-6fbbad918068,0
017676de-98df-43e5-b2f3-f25c363d7382,0
a4aeeaca-0c85-4374-9a11-f4946a7339e5,1
095f85b2-c3a1-473b-896d-a9d71273bd70,0
00aee86d-1a61-41b2-a3e7-ebe9da9125e2,0
1dc4deb6-b405-40ea-a4cf-f0e4328dd476,0
d507dd05-5415-4a44-8ca6-652fc6629b18,0
9dc39a79-1567-4df5-b351-22be1b115551,0
2a23e733-dae3-48bb-80f4-b74a6c658bb8,0
61150b8e-375a-40c2-95c7-370eed0f7ac7,0
ae1b4b24-ac47-4c46-bdf5-3dd448a01542,0
71420093-a7a0-4bc5-8834-5926d34b9a77,1
84896a7c-075d-470f-9e3f-c73d69e8ec30,1
0a4869b6-79dc-4ae6-b590-0f9fd2998239,0
f42a206b-360a-47d5-b993-e16465985796,0
08ec4cef-a8fc-40e4-91f4-a269e8ff13e0,0
223ad1b8-bb33-43cc-9e6a-b12ebbc18750,0
60e21dbb-7bfb-4af5-ae2c-5fd888d202c8,0
6abde515-6b76-43a4-820f-8f0f95cfc92b,1
5be81156-e55e-4125-b627-959fd0f60e58,0
97313a5b-8756-46b3-83fc-7dcfbfb4383e,0
2d86a819-d516-4eb1-a7a3-18d44f4fc26f,0
f4acfe5b-2d66-4c2a-93dd-81b34ae5c99e,0
07ec81cf-7eff-4457-949f-ffddbcd16a88,0
d13d1af7-c692-4d71-a8aa-efc943407934,0
288e4fc8-dac2-4599-93ae-2802d7e93be9,0
bf92474f-5926-4082-b82c-b464eb5af4b6,0
96f68865-e76b-45fb-a2c5-5406ebcecee3,0
a440c57f-2f2b-44a3-84c5-515509295d56,0
d840981d-6fc2-41ee-a719-42b0c769c8be,1
9ddc950b-c41a-45bc-84b6-c8f424ad0d20,0
a383445a-8ab8-42aa-8b2e-353f9e9130a3,0
038fd4d3-15be-43ab-b119-3dc38ac5e6f3,0
53eb5dc2-5d71-4963-ab2e-2df44508325d,0
4d4be0b9-5c30-43c6-b354-4c4c23b0e5ab,1
0d2314d2-c3be-48d7-ae75-ce246b1d89d4,0
19764680-2c3a-4e04-9953-9513ec66d921,0
a699cd84-c0a0-4310-a3bb-40caf16610de,0
ac18ad51-63fa-4459-b6d5-fd8354beb9fc,1
f9b7316e-1bc7-44c0-b7b5-74423a11adb6,0
db590dad-f1e2-46b8-9e28-92b736ad5ba1,0
2cd4ae48-a2e5-4f4f-9803-c4c03ea364db,0
611ca965-b153-4005-a59b-f78691826a81,0
2a8fd49c-a091-4ef1-9f6a-d6324d2be10c,1
4c7ed0e9-b4ab-4740-8962-cdf971f2df81,0
6a2dbcf4-7dcc-4832-b03c-f43c95a320ce,0
ac6e2613-1ca7-4006-a126-4043102ae2b7,1
6c8a8738-d947-4b40-b654-c145f89150f7,0
1d14dbf5-de1d-48db-b10e-f7290b13cb82,1
c6eec8c0-50be-456e-8c0d-bc1e160426a0,0
fd59180d-df6a-46e3-be6d-4b1b272e0c04,0
6139126d-266e-48f3-a5a1-f4120a658d67,0
c01920b4-48f5-4d0c-be66-1b28700d67d0,1
fed2c2b2-6516-413d-a6c5-0508fe7efc68,0
a5406df7-475f-4caf-b8c0-e295dd639eae,0
b4083bc4-6475-49e2-a9bb-2365f5d5a499,0
750ae741-ea91-4ad6-baf3-36f1c46af9e9,1
60d34a2e-6eb0-4a1d-8f3a-61477639eec0,0
ac3b722b-50d3-42a2-a712-2ec777079f13,0
06d574ba-7a4c-4673-8606-ae7bef8ebc82,0
f2bd8d3e-1712-404e-b5e8-0916a8f6b698,0
e1e55dcc-66d8-4458-ace5-0b22a23b08ed,0
e61ea401-d9d1-4293-85df-e7ad7b6e1fb2,0
f4933558-b32c-4f32-a513-49b5cffc3d86,0
a93198cf-8510-4cce-b37c-6ed88bd18f6f,1
b7faad98-eae8-43e2-9dc2-c1eaca53c421,0
f9f738b4-141b-4c67-a4b5-dbd352d6a198,1
c37639db-ccbb-44ae-9f8e-506fdc03c31f,1
e735a213-8e67-4729-901b-e3f11c46e98b,0
b99cff7d-6457-46bb-a21f-b253c9c0b981,0
62a69645-ce7b-4bba-85f4-bae0bf83463d,0
e8118a40-73cd-490b-ba0a-fbeb167e91fc,1
5cc0951c-8229-4acd-8ed4-78a37bf60bd4,0
508ad4c4-7f6e-4540-9ad0-e972c810aeae,0
a2dfdba2-7be4-41e8-b317-6845cf96ccce,0
76fbdb10-f032-4df8-8d52-91437900988b,0
e6e2bf27-c5d0-4e00-b0a3-36b8f2bb4b77,1
292d7f85-2739-4086-96b9-f39425aa1e01,0
e1d22c0d-cd5b-4a85-975b-c8e72d1ca698,0
da8d6edc-61b7-4121-9a1a-51ae2b5f6e94,1
c87db464-3ade-4fbb-aae2-1e21c0e65c89,1
211ed6e9-8fdb-46b7-9000-0d169a688cc2,0
d65f5119-553e-4ed2-bcad-1eaff304b826,0
9314d6d1-6d14-4a7e-ac26-88ac88be648c,0
df85ec31-94cc-4dac-a6c3-3b42b523b896,0
6ed31859-63eb-4366-ae91-e12b45e82774,0
ca3b2bfc-f031-4b4c-97c9-2b7cc93a96f2,0
8ad04a18-8e97-4e4b-86d6-c473854f6583,0
2403d197-f2ee-432d-a567-930d84fa247b,0
80667719-b183-44b2-af28-06691c4cb5fb,0
103fd1bd-75f6-4dfe-a5c4-6a705a164865,0
c5d11be8-fc85-4a09-8d82-8e12d49e3432,0
cdc9dc9c-1478-4f7e-b7a1-f523a1b6d6ba,1
ecbd265d-cc60-4664-85c6-5286e7a02c9b,0
eb237797-f491-4b0c-b7aa-270cd95c127c,0
f1029782-1e1a-4be8-88bd-f58ef37f433b,1
d3c7d741-5f2b-4d4b-9ff3-4ce05f741b3d,0
95a28734-e19e-4994-819e-d74aac5f6651,0
1f800976-6de5-4181-a296-0cd490e7f782,0
773be081-0cb8-481e-b8bd-05ecd5d07068,0
a1ce1ac0-b0f6-4bce-be19-a0cac9675837,0
92343159-937f-459b-9d46-5c51594bc6b9,0
be93db46-27e8-47d4-8a11-6bc8f938fb35,0
fca3430a-bdbe-43bd-b356-b8ca4a6ba3a5,1
3f6daf9c-0e05-4e9d-9169-5fb4305e23ea,0
651b1686-89ce-4742-ba4e-f6e523274a31,0
555c6dc3-a28c-4fd1-94bc-be33dd947ff8,0
a2d03caa-40df-4e52-a5d5-db43021f19f7,0
b19938b9-e94c-4a95-8c47-3ab09add4ed9,0
e42ac29e-4a4f-41db-8c7f-82d0ab7e4ad9,1
447a2ee9-2ec2-41b4-ac63-bcb3b6aa5aa1,0
680817f9-1cda-47f0-af21-f7723afa239e,0
39567e24-bd1b-498e-bc6d-3f1b0353a8c5,1
6f474bda-0603-4a47-a267-37f474bb0e3a,0
b2d97d2e-93e0-42b0-8b52-2da839734277,0
a65d1d20-2a5f-4219-98b6-ccedada0ef2e,0
06d66a10-e488-49a9-a667-f356914538ed,0
76c492ff-067c-45d0-a4ff-88b148610f4f,0
32c20496-8c6e-49ec-b188-4e310af5abf0,1
f261067f-aaf7-4feb-9162-c671c2356dfd,0
99579124-c17d-48d5-8d36-a9bc83932b77,0
1a3829f0-0e4d-4cea-877c-e98945a59759,0
46d97f21-5465-43a0-92fa-63464c621b53,0
d15f4b47-7188-469d-a242-9f10bed99dff,0
79ddcfa1-5cd6-4de5-9e8d-a448ffd469ac,0
bd3b6d2a-aa4f-460b-b8a0-a4d9e5a8fe7d,0
839770e1-ac90-4cf9-9081-d936b4b68adb,0
116af8a4-5f2e-4f2e-aaa3-40089cd3c789,0
4a48bf00-6c0b-4e03-a0ab-1e670f52c39b,0
26e305b5-0a6a-4136-976a-b78ed39a6d2c,0
015be4d2-a807-43cf-9666-cc32595d5a0f,1
6a326631-571c-43d2-9f1c-fc09b321e88d,0
71e21ace-b9a7-4b3a-8eb7-1187bf8eb9e6,0
4d80a2bc-d5f0-40e3-936c-508fe79fb98a,0
f95b69fc-baf9-4911-930e-f7923b1106e0,0
b0567e0a-742d-463b-bd03-156cd720659c,0
58bf06e5-2e2b-4c51-8a3c-aee3bba60594,0
8bf2c6fb-a731-4d40-aff1-1ae41557e7db,0
eb74ef59-a81f-4d23-a529-97cc24c0ab7d,1
c2471f86-bd0e-436b-b26e-48a170dcfbe3,0
f5137053-060b-4575-953b-c0171bdfd1cd,0
829e3fd3-4edf-4cc1-ba1b-ea7065b7d3d5,0
ccf22ab2-2813-4896-a55b-bbd424be23a0,0
851d2e95-8b72-4a93-9ab7-a1e7497705f4,0
40ba2dcd-d639-4ca7-a9af-24d865b71226,0
1abf749a-40cd-47af-8406-25ab2756dc35,0
448d80a8-02e0-4b0f-9863-cebc8570bce7,0
49e0535e-aaeb-4d5f-a0fa-89fb03c7bdae,0
55eda74d-9e45-45a7-8535-8ee339d88db6,0
2d963f96-a5a5-499f-b620-55337c58d4cc,0
360df1db-70f7-45d3-908f-5d2ba36134b6,0
e113e7d9-10b7-4d90-ad0f-c08285855cb2,0
64477bd3-86a4-46b2-b444-2e447701be28,0
d70abc70-bd2a-41f4-8b76-f9950344e622,0
b1bbd9a5-217d-4987-8232-8d761456eded,1
95a421ba-16db-4616-b8e1-31634f350802,0
0f7af7f6-0a3f-428a-ae33-9e645e7e25f7,0
59ee2b6c-041a-4d7d-877d-6845ae7daeea,0
aa0d9f47-29fb-461a-a29f-71c0ae7a8596,0
496a7b46-ad22-4051-b05c-0510f1230c8b,0
9d9824f8-1098-48ee-bd51-6dda7b8eea3d,0
f313de35-8bdc-4f93-95f2-931c39d9fcb3,0
f421991f-e5bc-46c4-99e6-aca869c4e084,0
8bb22ec5-df90-44fd-8d2b-fc27bd5623fc,0
356471bc-a588-4228-90fb-20d396dae1fb,0
606e2328-bb73-4326-8b4e-119fd0799940,1
968c8cba-0158-465a-a5b9-044da03afd9c,1
71e18fb4-7739-4c98-8e9c-ecbcd533e7b2,0
f1524aca-2884-42bc-8f58-847c776dd0f1,0
c9513a38-5561-49bb-a256-ad1c59c123cd,0
6ce3963c-3ec8-4949-88e1-3914798373c4,1
a5c584ae-501f-42bc-9ec8-c0578c1a8739,0
949914e4-fc20-4fed-b4e3-567f1b1eaa5d,0
4730eeb7-a8d0-46d9-8aa5-b0e7dcaa0645,1
c8826a56-2ed4-47a6-bace-9f49566b32d2,1
a48b2b7b-fa07-4c71-b63f-47c1dce349a9,0
14b98b63-b609-4827-a80a-002e1e82af11,0
ba23f9a2-6b38-4003-9169-ec2adb6251b7,0
2327cf5c-5b52-4412-a102-a8406524aff4,1
56c53f43-e895-4ce1-ae27-2d8db37b92db,0
7be13e21-62f7-4cf1-b1d9-88eadac7ab00,0
19bfbe48-016a-4bb9-8627-728d5267740f,0
b47a21a9-129f-4f1f-9e3c-b8b2cdcdf575,1
14c7da4b-d5e5-42d8-aa30-2e48bd9c49ea,0
4bdd770a-fbb6-48ad-a809-bd13b5473b8a,1
bd0b0104-84cc-4fae-8f25-ae471ce70406,0
4ad361e6-42b7-4dd7-991c-ee7f6e30443d,0
01a4e3c4-dc74-4944-a772-1110fadb4cae,0
8ac015b3-ba49-4437-bced-0e057bb11ca0,0
032487c7-3a89-4088-b3df-8e32436289e4,0
177475f9-626a-4d3a-9e0f-bdb0ae6dae8a,1
9730ddcd-34a1-4086-ba2f-d4714eb7bb29,1
4ff62f03-18cf-444b-8bd8-b3c3695ba019,1
d5594038-178b-4fb9-ab7f-f098f0e5d80e,1
91ac1b3f-2b1c-4d62-9d2f-f45441790194,0
7fd253a5-b375-4e18-a058-326aa517879d,1
75480311-e522-426b-aae2-d6b90cd0bd99,0
d85b16d7-d34c-463a-bc04-7d8def2ddabb,1
12d2c698-9970-4939-a96f-2a0c8d5c38d1,0
b28cd2fd-8c52-4845-be4e-5b2bdd66a52f,0
27003c91-98ef-4592-af52-0b674f9c833d,0
e0de93c9-494e-4406-8fff-293665d7771f,1
80d9cb6d-3f0a-4b73-9cd0-97b61dd8da10,0
4522cc7d-8ab1-4ce3-ba5a-a2a081d067f1,0
2355278c-c564-4227-9a7d-769df9187fff,0
51268cb4-e9eb-4d78-b925-41d6ca0c3fe3,0
b19b5f3e-a66e-4a05-a99c-764d1436c7f6,1
656258eb-03c3-4179-add7-ff662cbe3d53,0
097c48c5-6bfc-44f2-a874-c531ad070bd1,0
f6bda76e-74dd-40f6-8f36-39a32a08a3cb,0
7930960b-6d4c-4c3b-b91b-4a44ea0d96d9,0
b6de4ec1-4951-4835-ad95-d24b9a3d4730,0
541b8f49-32c3-45a2-b9cf-796a2f9c4493,0
74b5b8f8-0458-4dfa-9953-1ac92e16af69,0
ca9a7217-3870-46d9-a6ae-131be8b3cdbe,0
65d36ea5-432e-4e48-b868-f3473a42648a,0
d4d4bc53-8b38-475a-b9dc-12628d36e435,0
38fe840e-6ac8-43ff-a100-4eb67977c81e,0
efbb2f2e-f4c7-4083-9dea-8ce465d140f9,1
d6f8ab1a-3870-467c-8606-7396e9db249f,0
17f1e2e2-c562-44f0-bb52-13883ddcf8d9,0
c5abafe2-08e7-4226-bec2-4c5601de6357,0
ed49e446-eeaa-46f4-80fc-01358fce1909,0
3e495be8-07f4-4de7-a902-e2c51648af3e,0
3e8bdb30-7b2c-4568-b196-e36b204c7933,1
5e2016d2-dfe8-4d69-89e3-49fb88c04df0,0
ad4c3406-e399-4efc-a5df-a08605a39c6f,0
4179d6b5-9eca-4394-a332-98cbb2dbf827,0
af4ce19c-e213-4804-8468-4b42bdfda091,0
468b3798-0a82-4fd8-8271-e1f45c5f977a,0
b7a35905-b9fa-4dcf-938b-068e6c19ee41,0
060290bd-e236-4a2c-9ec7-cb11c292e595,0
